id,model_name,user_type,geo,product_business,feature_name,description,primary_category,feature_type,feature_subtype,feature_l3,top_20_50,shap_rank
1370,Beryllium_1,All,US,Core-CA,CoefOfVarIncPrimaryCheckingExclTransL180D,,Cash Flow,Credit/Loan History,,,,84
1371,Beryllium_1,All,US,Core-CA,CoefOfVarIncPrimaryCheckingInclTransL180D,,Cash Flow,Credit/Loan History,,,,56
1372,Beryllium_1,All,US,Core-CA,CoefOfVarModelScoreL5Adv,,Cash Flow,Credit/Loan History,,,,144
1373,Beryllium_1,All,US,Core-CA,CoefOfVarPck,,Cash Flow,Income,,,,51
1374,Beryllium_1,All,US,Core-CA,CountAdvs,,Loan Activity,Credit/Loan History,,,top20,13
1375,Beryllium_1,All,US,Core-CA,CountBalAbove100L30D,,Cash Flow,Balances,,,,140
1376,Beryllium_1,All,US,Core-CA,CountBalAbove150L30D,,Cash Flow,Balances,,,,142
1377,Beryllium_1,All,US,Core-CA,CountBalAbove150L60D,,Cash Flow,Balances,,,,190
1378,Beryllium_1,All,US,Core-CA,CountBalAbove150L90D,,Cash Flow,Balances,,,,107
1379,Beryllium_1,All,US,Core-CA,CountBalAbove200L60D,,Cash Flow,Balances,,,,205
1380,Beryllium_1,All,US,Core-CA,CountBalAbove200L90D,,Cash Flow,Balances,,,,175
1381,Beryllium_1,All,US,Core-CA,CountBalAbove250L30D,,Cash Flow,Balances,,,,187
1382,Beryllium_1,All,US,Core-CA,CountBalAbove250L90D,,Cash Flow,Balances,,,,183
1383,Beryllium_1,All,US,Core-CA,CountBalAbove500L30D,,Cash Flow,Balances,,,,154
1384,Beryllium_1,All,US,Core-CA,CountBalAbove500L60D,,Cash Flow,Balances,,,,191
1385,Beryllium_1,All,US,Core-CA,CountBalAbove500L90D,,Cash Flow,Balances,,,,188
1386,Beryllium_1,All,US,Core-CA,CountCheckingAcct,,Cash Flow,Balances,,,,160
1387,Beryllium_1,All,US,Core-CA,CountCompCAL30D,,Cash Flow,Credit/Loan History,,,,195
1388,Beryllium_1,All,US,Core-CA,CountCompetitorAdvs,,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,99
1389,Beryllium_1,All,US,Core-CA,CountCompetitorAdvsL30D,,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,176
1390,Beryllium_1,All,US,Core-CA,CountCompetitorAdvsL60D,,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,170
1391,Beryllium_1,All,US,Core-CA,CountCompetitorAdvsL90D,,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,150
1392,Beryllium_1,All,US,Core-CA,CountDaysBtwnLastRepayAndDueDate,,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",Repayment Metrics,,123
1393,Beryllium_1,All,US,Core-CA,CountDaysSinceLastAdv,,Loan Activity,Credit/Loan History,Timing/ Frequency,,,30
1394,Beryllium_1,All,US,Core-CA,CountDaysSinceLastCARepay,,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",Repayment Metrics,,46
1395,Beryllium_1,All,US,Core-CA,CountDaysToNextRepayDate,,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",Repayment Metrics,,65
1396,Beryllium_1,All,US,Core-CA,CountDaysToNextRepayDateBFOnly,,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,,94
1397,Beryllium_1,All,US,Core-CA,CountLastCompCA14DPlusL90D,,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,36
1398,Beryllium_1,All,US,Core-CA,CountNegBalAllAcctL45D,,Cash Flow,Balances,Overdraft / Negative Balance,,,174
1399,Beryllium_1,All,US,Core-CA,CountNegBalAllAcctL90D,,Cash Flow,Balances,Overdraft / Negative Balance,,,152
1400,Beryllium_1,All,US,Core-CA,CountNegBalL45D,,Cash Flow,Balances,Overdraft / Negative Balance,,,182
1401,Beryllium_1,All,US,Core-CA,CountNegBalPrimaryCheckingL90D,,Cash Flow,Balances,Overdraft / Negative Balance,,,167
1402,Beryllium_1,All,US,Core-CA,CountPositiveCompetitorAdvsL60D,,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,204
1403,Beryllium_1,All,US,Core-CA,CountWindowsOver100L30D,,Cash Flow,Balances,Balance Cushion,,,202
1404,Beryllium_1,All,US,Core-CA,CountWindowsOver100L60D,,Cash Flow,Balances,Balance Cushion,,,169
1405,Beryllium_1,All,US,Core-CA,CountWindowsOver100L90D,,Cash Flow,Balances,Balance Cushion,,,62
1406,Beryllium_1,All,US,Core-CA,CountWindowsOver150L30D,,Cash Flow,Balances,Balance Cushion,,,210
1407,Beryllium_1,All,US,Core-CA,CountWindowsOver150L60D,,Cash Flow,Balances,Balance Cushion,,,211
1408,Beryllium_1,All,US,Core-CA,CountWindowsOver150L90D,,Cash Flow,Balances,Balance Cushion,,,177
1409,Beryllium_1,All,US,Core-CA,CountWindowsOver200L30D,,Cash Flow,Balances,Balance Cushion,,,112
1410,Beryllium_1,All,US,Core-CA,CountWindowsOver200L90D,,Cash Flow,Balances,Balance Cushion,,,198
1411,Beryllium_1,All,US,Core-CA,CountWindowsOver250L30D,,Cash Flow,Balances,Balance Cushion,,,130
1412,Beryllium_1,All,US,Core-CA,CountWindowsOver250L60D,,Cash Flow,Balances,Balance Cushion,,,206
1413,Beryllium_1,All,US,Core-CA,CountWindowsOver250L90D,,Cash Flow,Balances,Balance Cushion,,,199
1414,Beryllium_1,All,US,Core-CA,CountWindowsOver50L180D,,Cash Flow,Balances,Balance Cushion,,,26
1415,Beryllium_1,All,US,Core-CA,CountWindowsOver50L30D,,Cash Flow,Balances,Balance Cushion,,,29
1416,Beryllium_1,All,US,Core-CA,CountWindowsOver50L90D,,Cash Flow,Balances,Balance Cushion,,,41
1417,Beryllium_1,All,US,Core-CA,CurrAppVersion,,Device Data,Device Hardware and Network,Device Flags,App Version,top20,10
1418,Beryllium_1,All,US,Core-CA,CurrDeviceModel,,Device Data,Device Hardware and Network,Device Flags,Manufacturer & Model,top20,15
1419,Beryllium_1,All,US,Core-CA,CurrOsVersion,,Device Data,Device Hardware and Network,Device Flags,OS & SDK Version,,61
1420,Beryllium_1,All,US,Core-CA,CurrScreenHeight,,Device Data,Device Hardware and Network,Device Flags,,,34
1421,Beryllium_1,All,US,Core-CA,CurrScreenWidth,,Device Data,Device Hardware and Network,Device Flags,,,148
1422,Beryllium_1,All,US,Core-CA,CurrTimezone,,Device Data,Device Hardware and Network,Device Flags,Timezone,top20,6
1423,Beryllium_1,All,US,Core-CA,DiffBalCushion25PctPrev1ToAvg3PckBefore,,Cash Flow,Balances,Balance Cushion,,,74
1424,Beryllium_1,All,US,Core-CA,DiffBalCushion90PctPrev1ToAvg3PckBefore,,Cash Flow,Balances,Balance Cushion,,,157
1425,Beryllium_1,All,US,Core-CA,IndicatorCleo,,Device Data,App Ecosystem,App Presence,Lending & Finance,,60
1426,Beryllium_1,All,US,Core-CA,IndicatorInstaCash,,Device Data,App Ecosystem,App Presence,Lending & Finance,,197
1427,Beryllium_1,All,US,Core-CA,MaxAmountFromCompL60D,,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,186
1428,Beryllium_1,All,US,Core-CA,MaxAmountFromCompL90D,,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,168
1429,Beryllium_1,All,US,Core-CA,MaxDPDL2Adv,,Loan Activity,Credit/Loan History,Delinquency Indicators,,,215
1430,Beryllium_1,All,US,Core-CA,MaxDPDL4Adv,,Loan Activity,Credit/Loan History,Delinquency Indicators,,,196
1431,Beryllium_1,All,US,Core-CA,MeanDPDL2Adv,,Loan Activity,Credit/Loan History,Delinquency Indicators,,,217
1432,Beryllium_1,All,US,Core-CA,MeanDPDL4Adv,,Loan Activity,Credit/Loan History,Delinquency Indicators,,,149
1433,Beryllium_1,All,US,Core-CA,MinBalAllAcctL90D,,Cash Flow,Balances,,,,101
1434,Beryllium_1,All,US,Core-CA,MinBalL90D,,Cash Flow,Balances,,,,117
1435,Beryllium_1,All,US,Core-CA,MinBalPrimaryCheckingL90D,,Cash Flow,Balances,,,,28
1436,Beryllium_1,All,US,Core-CA,MinDPDL3Adv,,Loan Activity,Credit/Loan History,Delinquency Indicators,,,212
1437,Beryllium_1,All,US,Core-CA,NormAmountL1AdvAvg,,Loan Activity,Credit/Loan History,,,top20,1
1438,Beryllium_1,All,US,Core-CA,NormAmountL2AdvAvg,,Loan Activity,Credit/Loan History,,,,32
1439,Beryllium_1,All,US,Core-CA,NormDefaultRate,,Loan Activity,Credit/Loan History,Delinquency Indicators,,top20,5
1440,Beryllium_1,All,US,Core-CA,NormModelScoreL1AdvAvg,,Loan Activity,Credit/Loan History,,,top20,2
1441,Beryllium_1,All,US,Core-CA,NormModelScoreL2AdvAvg,,Loan Activity,Credit/Loan History,,,top20,3
1442,Beryllium_1,All,US,Core-CA,NormModelScoreL3AdvAvg,,Loan Activity,Credit/Loan History,,,,27
1443,Beryllium_1,All,US,Core-CA,NormModelScoreL4AdvAvg,,Loan Activity,Credit/Loan History,,,top20,18
1444,Beryllium_1,All,US,Core-CA,NormModelScoreL5AdvAvg,,Loan Activity,Credit/Loan History,,,,76
1445,Beryllium_1,All,US,Core-CA,NumberOfMatches,,Loan Activity,Credit/Loan History,,,,97
1446,Beryllium_1,All,US,Core-CA,OutstandingCompetitorBalL90D,,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,,164
1447,Beryllium_1,All,US,Core-CA,PaycheckAccountIsRestrictedEligibilityInstitution,,Platform Data,User Engagement,Account Info,,,133
1448,Beryllium_1,All,US,Core-CA,PckAcctComputedAnalysisBal,,Cash Flow,Balances,,,top20,17
1449,Beryllium_1,All,US,Core-CA,PckAcctCurrBal,,Cash Flow,Balances,,,,21
1450,Beryllium_1,All,US,Core-CA,PckDolAmt,,Cash Flow,Income,,,,37
1451,Beryllium_1,All,US,Core-CA,PctFeesToExpL60D,,Cash Flow,Ratios,Fees,,,48
1452,Beryllium_1,All,US,Core-CA,PctPaycheckToIncL60D,,Cash Flow,Income,,,,52
1453,Beryllium_1,All,US,Core-CA,PctTransToExpL60D,,Cash Flow,Expenses,,,,102
1454,Beryllium_1,All,US,Core-CA,PlaidCategoryExpATM,,Cash Flow,Expenses,Transfers & Withdrawals,ATM Withdrawals,,151
1455,Beryllium_1,All,US,Core-CA,PlaidCategoryExpBankFees,,Cash Flow,Expenses,Transaction Categories,Bank Fees/ Late Fees,,54
1456,Beryllium_1,All,US,Core-CA,PlaidCategoryExpCoffeeShop,,Cash Flow,Expenses,Transaction Categories,Dining & Food,,184
1457,Beryllium_1,All,US,Core-CA,PlaidCategoryExpComputersAndElectonics,,Cash Flow,Expenses,Transaction Categories,Retail & Shopping,,127
1458,Beryllium_1,All,US,Core-CA,PlaidCategoryExpConvenienceStores,,Cash Flow,Expenses,Transaction Categories,"Grocery, convenience",,161
1459,Beryllium_1,All,US,Core-CA,PlaidCategoryExpCreditCardPymt,,Cash Flow,Expenses,Transaction Categories,"Loans, Mortgages, Credit Card Payments",top20,16
1460,Beryllium_1,All,US,Core-CA,PlaidCategoryExpDepartmentStores,,Cash Flow,Expenses,Transaction Categories,Retail & Shopping,,203
1461,Beryllium_1,All,US,Core-CA,PlaidCategoryExpDigitalPurchase,,Cash Flow,Expenses,Transaction Categories,Retail & Shopping,top20,14
1462,Beryllium_1,All,US,Core-CA,PlaidCategoryExpDiscountStores,,Cash Flow,Expenses,Transaction Categories,Retail & Shopping,,147
1463,Beryllium_1,All,US,Core-CA,PlaidCategoryExpEntertainmentService,,Cash Flow,Expenses,Transaction Categories,Entertainment,,201
1464,Beryllium_1,All,US,Core-CA,PlaidCategoryExpFastFood,,Cash Flow,Expenses,Transaction Categories,Dining & Food,,92
1465,Beryllium_1,All,US,Core-CA,PlaidCategoryExpFinancialService,,Cash Flow,Expenses,Transaction Categories,Financial Services,,106
1466,Beryllium_1,All,US,Core-CA,PlaidCategoryExpFoodAndBeverageStore,,Cash Flow,Expenses,Transaction Categories,Dining & Food,,173
1467,Beryllium_1,All,US,Core-CA,PlaidCategoryExpFoodAndDrink,,Cash Flow,Expenses,Transaction Categories,Dining & Food,,192
1468,Beryllium_1,All,US,Core-CA,PlaidCategoryExpGas,,Cash Flow,Expenses,Transaction Categories,"Transportation, Gas",,91
1469,Beryllium_1,All,US,Core-CA,PlaidCategoryExpGroceries,,Cash Flow,Expenses,Transaction Categories,"Grocery, convenience",,71
1470,Beryllium_1,All,US,Core-CA,PlaidCategoryExpGym,,Cash Flow,Expenses,Transaction Categories,Gym,,209
1471,Beryllium_1,All,US,Core-CA,PlaidCategoryExpHealthcareServices,,Cash Flow,Expenses,Transaction Categories,Healthcare & Pharmacy,,219
1472,Beryllium_1,All,US,Core-CA,PlaidCategoryExpInsurance,,Cash Flow,Expenses,Transaction Categories,Insurance,,162
1473,Beryllium_1,All,US,Core-CA,PlaidCategoryExpKeepChangeSavingsProgram,,Cash Flow,Expenses,Transfers & Withdrawals,Savings Program,,171
1474,Beryllium_1,All,US,Core-CA,PlaidCategoryExpLoansAndMortgages,,Cash Flow,Expenses,Transaction Categories,"Loans, Mortgages, Credit Card Payments",,79
1475,Beryllium_1,All,US,Core-CA,PlaidCategoryExpPaypal,,Cash Flow,Expenses,Payment Channels,Paypal,,213
1476,Beryllium_1,All,US,Core-CA,PlaidCategoryExpPharmacies,,Cash Flow,Expenses,Transaction Categories,Healthcare & Pharmacy,,185
1477,Beryllium_1,All,US,Core-CA,PlaidCategoryExpRestaurants,,Cash Flow,Expenses,Transaction Categories,Dining & Food,,59
1478,Beryllium_1,All,US,Core-CA,PlaidCategoryExpService,,Cash Flow,Expenses,Transaction Categories,Service,,111
1479,Beryllium_1,All,US,Core-CA,PlaidCategoryExpSubscription,,Cash Flow,Expenses,Transaction Categories,,,66
1480,Beryllium_1,All,US,Core-CA,PlaidCategoryExpTaxi,,Cash Flow,Expenses,Transaction Categories,"Transportation, Gas",,193
1481,Beryllium_1,All,US,Core-CA,PlaidCategoryExpTelecommunicationServices,,Cash Flow,Expenses,Transaction Categories,Telco/Airtime,,158
1482,Beryllium_1,All,US,Core-CA,PlaidCategoryExpTobacco,,Cash Flow,Expenses,Transaction Categories,Tobacco,,208
1483,Beryllium_1,All,US,Core-CA,PlaidCategoryExpTransferDebit,,Cash Flow,Expenses,Transfers & Withdrawals,,,77
1484,Beryllium_1,All,US,Core-CA,PlaidCategoryExpVenmo,,Cash Flow,Expenses,Payment Channels,Venmo,,218
1485,Beryllium_1,All,US,Core-CA,PlaidCategoryExpWarehouseAndWholsaleStores,,Cash Flow,Expenses,Transaction Categories,Retail & Shopping,,220
1486,Beryllium_1,All,US,Core-CA,PlaidCategoryExpWithdrawal,,Cash Flow,Expenses,Payment Channels,Withdrawals,,143
1487,Beryllium_1,All,US,Core-CA,PlaidCategoryIncCheck,,Cash Flow,Income,Salary & Payroll,Check,,179
1488,Beryllium_1,All,US,Core-CA,PlaidCategoryIncCreditTranser,,Cash Flow,Income,Transfers & Deposits,,,40
1489,Beryllium_1,All,US,Core-CA,PlaidCategoryIncDeposit,,Cash Flow,Income,Transfers & Deposits,Deposits & Transfers,,181
1490,Beryllium_1,All,US,Core-CA,PlaidCategoryIncFinancialService,,Cash Flow,Income,Other Income,Financial Services,,194
1491,Beryllium_1,All,US,Core-CA,PlaidCategoryIncLoansAndMortgages,,Cash Flow,Income,Loan Proceeds,,,57
1492,Beryllium_1,All,US,Core-CA,PlaidCategoryIncPayroll,,Cash Flow,Income,Salary & Payroll,,,50
1493,Beryllium_1,All,US,Core-CA,RatioAdvAmountToIncomeL30D,,Cash Flow,Ratios,,,,63
1494,Beryllium_1,All,US,Core-CA,RatioCompetitorAdvsAvgToPckPerPeriod,,Cash Flow,Ratios,Competitor / Empower Advances,,,67
1495,Beryllium_1,All,US,Core-CA,RatioCountCompCAToCountCompL30D,,Cash Flow,Ratios,Competitor / Empower Advances,,,163
1496,Beryllium_1,All,US,Core-CA,RatioExpBetween100and250L30D,,Cash Flow,Expenses,,,,86
1497,Beryllium_1,All,US,Core-CA,RatioExpBetween100and250L60D,,Cash Flow,Expenses,,,,118
1498,Beryllium_1,All,US,Core-CA,RatioExpBetween100and250L90D,,Cash Flow,Expenses,,,,116
1499,Beryllium_1,All,US,Core-CA,RatioExpBetween250and500L30D,,Cash Flow,Expenses,,,,25
1500,Beryllium_1,All,US,Core-CA,RatioExpBetween250and500L60D,,Cash Flow,Expenses,,,,119
1501,Beryllium_1,All,US,Core-CA,RatioExpBetween250and500L90D,,Cash Flow,Expenses,,,,110
1502,Beryllium_1,All,US,Core-CA,RatioExpBetween500and1000L30D,,Cash Flow,Expenses,,,,136
1503,Beryllium_1,All,US,Core-CA,RatioExpBetween500and1000L60D,,Cash Flow,Expenses,,,,131
1504,Beryllium_1,All,US,Core-CA,RatioExpBetween500and1000L90D,,Cash Flow,Expenses,,,,125
1505,Beryllium_1,All,US,Core-CA,RatioExpBetween50and100L30D,,Cash Flow,Expenses,,,,82
1506,Beryllium_1,All,US,Core-CA,RatioExpBetween50and100L60D,,Cash Flow,Expenses,,,,122
1507,Beryllium_1,All,US,Core-CA,RatioExpBetween50and100L90D,,Cash Flow,Expenses,,,,108
1508,Beryllium_1,All,US,Core-CA,RatioExpExclTransferToIncExTrans,,Cash Flow,Ratios,Expense to Income,,,93
1509,Beryllium_1,All,US,Core-CA,RatioExpExclTransToIncPrimaryCheckingExclTrans,,Cash Flow,Ratios,Expense to Income,,,105
1510,Beryllium_1,All,US,Core-CA,RatioExpExclTransToIncPrimaryCheckingInclTrans,,Cash Flow,Ratios,Expense to Income,,,70
1511,Beryllium_1,All,US,Core-CA,RatioExpInclTransToIncExclTrans,,Cash Flow,Ratios,Expense to Income,,,83
1512,Beryllium_1,All,US,Core-CA,RatioExpInclTransToIncPrimaryCheckingExclTrans,,Cash Flow,Ratios,Expense to Income,,,87
1513,Beryllium_1,All,US,Core-CA,RatioExpInclTransToIncPrimaryCheckingInclTrans,,Cash Flow,Ratios,Expense to Income,,,73
1514,Beryllium_1,All,US,Core-CA,RatioExpOver1000L30D,,Cash Flow,Expenses,,,,180
1515,Beryllium_1,All,US,Core-CA,RatioExpOver1000L90D,,Cash Flow,Expenses,,,,166
1516,Beryllium_1,All,US,Core-CA,RatioExpToIncExclTransL90D,,Cash Flow,Ratios,Expense to Income,,,90
1517,Beryllium_1,All,US,Core-CA,RatioExpToIncExlTransfersL90D,,Cash Flow,Ratios,Expense to Income,,,72
1518,Beryllium_1,All,US,Core-CA,RatioExpToIncL60D,,Cash Flow,Ratios,Expense to Income,,,42
1519,Beryllium_1,All,US,Core-CA,RatioExpToIncPrimaryCheckingExclTransL90D,,Cash Flow,Ratios,Expense to Income,,,31
1520,Beryllium_1,All,US,Core-CA,RatioExpToIncPrimaryCheckingExlTransL90D,,Cash Flow,Ratios,Expense to Income,,,89
1521,Beryllium_1,All,US,Core-CA,RatioExpUnder50L30D,,Cash Flow,Expenses,,,,104
1522,Beryllium_1,All,US,Core-CA,RatioExpUnder50L60D,,Cash Flow,Expenses,,,,153
1523,Beryllium_1,All,US,Core-CA,RatioExpUnder50L90D,,Cash Flow,Expenses,,,,128
1524,Beryllium_1,All,US,Core-CA,RatioP2pWithdrawalsToExpL60D,,Cash Flow,Expenses,Transfers & Withdrawals,P2P,,109
1525,Beryllium_1,All,US,Core-CA,RatioSumAtmWithdrawalsToExpExclTrans,,Cash Flow,Expenses,Transfers & Withdrawals,ATM Withdrawals,,49
1526,Beryllium_1,All,US,Core-CA,RatioTransOfExpL30D,,Cash Flow,Expenses,Transfers & Withdrawals,,top20,4
1527,Beryllium_1,All,US,Core-CA,RecurringTransactionArchetype,,Cash Flow,Expenses,,,,120
1528,Beryllium_1,All,US,Core-CA,RelDiffAvgBalPrev1MToPrev2M,,Cash Flow,Balances,,,,33
1529,Beryllium_1,All,US,Core-CA,RelDiffAvgBalPrev1WTo4WBefore,,Cash Flow,Balances,,,top20,11
1530,Beryllium_1,All,US,Core-CA,RelDiffAvgBalPrev1WToPrev2W,,Cash Flow,Balances,,,,35
1531,Beryllium_1,All,US,Core-CA,RelDiffExpAmtPrev1MToPrev2M,,Cash Flow,Balances,,,,47
1532,Beryllium_1,All,US,Core-CA,RelDiffExpAmtPrev1WToPrev2W,,Cash Flow,Balances,,,,53
1533,Beryllium_1,All,US,Core-CA,RelDiffExpAmtPrev1WToPrev4W,,Cash Flow,Balances,,,,85
1534,Beryllium_1,All,US,Core-CA,RelDiffPckAmountprev1ToAvg3PckBefore,,Loan Activity,Credit/Loan History,,,top20,12
1535,Beryllium_1,All,US,Core-CA,RelDiffPckAmountPrev1ToPrev2Pck,,Loan Activity,Credit/Loan History,,,,22
1536,Beryllium_1,All,US,Core-CA,SumAdvAmountL30D,,Loan Activity,Credit/Loan History,,,top20,7
1537,Beryllium_1,All,US,Core-CA,SumExpAmtL1W,,Cash Flow,Expenses,,,,81
1538,Beryllium_1,All,US,Core-CA,SumLoansPaymentsL90D,,Cash Flow,Credit/Loan History,Debt Obligations,,,45
1539,Beryllium_1,All,US,Core-CA,SumTotalAssets,,Cash Flow,Balances,Assets,,,78
1540,Beryllium_1,All,US,Core-CA,SumTotalCash,,Cash Flow,Balances,Assets,,,80
1541,Beryllium_1,All,US,Core-CA,SumUtilityTrxnL30D,,Cash Flow,Expenses,Transaction Categories,Utilities,,138
1542,Beryllium_1,All,US,Core-CA,SumUtilityTrxnL60D,,Cash Flow,Expenses,Transaction Categories,Utilities,,129
1543,Beryllium_1,All,US,Core-CA,SumUtilityTrxnL90D,,Cash Flow,Expenses,Transaction Categories,Utilities,,121
1544,Beryllium_1,All,US,Core-CA,TotalHistoryInDays,,Platform Data,User Engagement,Account Info,Account Age/ Length,,23
1545,Boron,All,US,Core-CA,AccountAge,Age of user account in days,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,106
1546,Boron,All,US,Core-CA,AvgBalAllAcct,Average balance across all accounts,Cash Flow,Balances,Balance Cushion,,,180
1547,Boron,All,US,Core-CA,AvgBalL90D,90-day average balance,Cash Flow,Balances,Balance Cushion,,,202
